Country Name,year,total_gdp,population,income_per_person,co2_emissions,receipts_percent_total_exports,receipts_travel_items,receipts_passenger_transport_items,receipts_current_us,number_of_departures,number_of_arrivals,expenditures_passenger_transport_items,expenditures_percent_total_imports,expenditures_current_us
Belarus,1991,26300000000.0,10200000.0,7920.0,8.87,,,,,,,,,
Belize,1991,737000000.0,194000.0,5850.0,1.83,,,,,,,,,
Bolivia,1991,12800000000.0,7160000.0,4710.0,0.925,,,,,,,,,
Brazil,1991,922000000000.0,154000000.0,10200.0,1.42,,,,,,,,,
Barbados,1991,3550000000.0,263000.0,12600.0,3.71,,,,,,,,,
Bhutan,1991,435000000.0,535000.0,2980.0,0.385,,,,,,,,,
Botswana,1991,5160000000.0,1360000.0,8800.0,2.04,,,,,,,,,
Central African Republic,1991,1390000000.0,2960000.0,1060.0,0.0731,,,,,,,,,
Canada,1991,,28200000.0,33400.0,16.5,,,,,,,,,
Switzerland,1991,467000000000.0,6790000.0,54500.0,6.78,,,,,,,,,
Chile,1991,87000000000.0,13700000.0,11400.0,2.35,,,,,,,,,
China,1991,1280000000000.0,1210000000.0,1730.0,2.2,,,,,,,,,
Cote d'Ivoire,1991,22700000000.0,12800000.0,2340.0,0.3,,,,,,,,,
Cameroon,1991,14400000000.0,12500000.0,2970.0,0.218,,,,,,,,,
"Congo, Dem. Rep.",1991,24100000000.0,37300000.0,1380.0,0.0753,,,,,,,,,
"Congo, Rep.",1991,5880000000.0,2490000.0,5040.0,0.628,,,,,,,,,
Colombia,1991,128000000000.0,34400000.0,8480.0,1.79,,,,,,,,,
Comoros,1991,543000000.0,436000.0,2960.0,0.151,,,,,,,,,
Costa Rica,1991,21000000000.0,3290000.0,10500.0,1.14,,,,,,,,,
Cuba,1991,41700000000.0,10700000.0,3950.0,1.96,,,,,,,,,
Cyprus,1991,11000000000.0,801000.0,26400.0,6.9,,,,,,,,,
Germany,1991,2510000000000.0,80000000.0,38700.0,12.1,,,,,,,,,
Djibouti,1991,,615000.0,2690.0,0.549,,,,,,,,,
Dominica,1991,362000000.0,70500.0,8030.0,0.832,,,,,,,,,
Denmark,1991,209000000000.0,5170000.0,40100.0,11.3,,,,,,,,,
Dominican Republic,1991,22400000000.0,7410000.0,6710.0,1.46,,,,,,,,,
Algeria,1991,80900000000.0,27000000.0,8380.0,2.96,,,,,,,,,
Ecuador,1991,46500000000.0,10700000.0,8430.0,2.07,,,,,,,,,
Eritrea,1991,1150000000.0,2260000.0,1740.0,,,,,,,,,,
Spain,1991,763000000000.0,39400000.0,28300.0,6.33,,,,,,,,,
Estonia,1991,,1520000.0,13000.0,16.1,,,,,,,,,
Ethiopia,1991,11200000000.0,51400000.0,606.0,0.0572,,,,,,,,,
Finland,1991,142000000000.0,5040000.0,29600.0,10.8,,,,,,,,,
Fiji,1991,2730000000.0,744000.0,8540.0,0.995,,,,,,,,,
France,1991,1710000000000.0,57100000.0,34300.0,7.28,,,,,,,,,
"Micronesia, Fed. Sts.",1991,272000000.0,101000.0,3180.0,0.977,,,,,,,,,
Gabon,1991,8449999999.999999,1000000.0,17700.0,4.91,,,,,,,,,
United Kingdom,1991,1790000000000.0,57400000.0,30800.0,10.3,,,,,,,,,
Georgia,1991,7400000000.0,5300000.0,4770.0,2.88,,,,,,,,,
Ghana,1991,14400000000.0,15700000.0,2480.0,0.234,,,,,,,,,
Guinea,1991,3740000000.0,6720000.0,1510.0,0.158,,,,,,,,,
Guinea-Bissau,1991,693000000.0,1020000.0,2030.0,0.176,,,,,,,,,
Equatorial Guinea,1991,232000000.0,447000.0,1980.0,0.148,,,,,,,,,
Greece,1991,164000000000.0,10400000.0,24700.0,8.16,,,,,,,,,
Grenada,1991,513000000.0,97200.0,8780.0,1.21,,,,,,,,,
Guatemala,1991,26900000000.0,9710000.0,5730.0,0.61,,,,,,,,,
Guyana,1991,2040000000.0,749000.0,5500.0,1.4,,,,,,,,,
Honduras,1991,8770000000.0,5240000.0,3870.0,0.578,,,,,,,,,
Croatia,1991,,4730000.0,13600.0,3.49,,,,,,,,,
Haiti,1991,10700000000.0,7320000.0,3290.0,0.121,,,,,,,,,
Hungary,1991,76300000000.0,10400000.0,15900.0,6.03,,,,,,,,,
Indonesia,1991,307000000000.0,188000000.0,4990.0,1.09,,,,,,,,,
India,1991,496000000000.0,909000000.0,1860.0,0.769,,,,,,,,,
Ireland,1991,84900000000.0,3530000.0,27500.0,9.48,,,,,,,,,
Iraq,1991,29600000000.0,18400000.0,2380.0,3.2,,,,,,,,,
Iceland,1991,,260000.0,32200.000000000004,8.71,,,,,,,,,
Israel,1991,,4750000.0,24900.0,8.86,,,,,,,,,
Italy,1991,1600000000000.0,57100000.0,37400.0,7.66,,,,,,,,,
Jamaica,1991,11500000000.0,2460000.0,9030.0,3.14,,,,,,,,,
Jordan,1991,13500000000.0,3980000.0,8250.0,3.02,,,,,,,,,
Japan,1991,3670000000000.0,125000000.0,34100.0,9.42,,,,,,,,,
Kazakhstan,1991,80300000000.0,16300000.0,11300.0,14.3,,,,,,,,,
Kenya,1991,30600000000.0,25300000.0,3370.0,0.213,,,,,,,,,
Kyrgyz Republic,1991,4190000000.0000005,4450000.0,3980.0,2.49,,,,,,,,,
Cambodia,1991,,9620000.0,1660.0,0.14,,,,,,,,,
Kiribati,1991,111000000.0,74800.0,2090.0,0.343,,,,,,,,,
St. Kitts and Nevis,1991,440000000.0,40700.0,14400.0,2.7,,,,,,,,,
Kuwait,1991,36600000000.0,1910000.0,36600.0,15.5,,,,,,,,,
Lebanon,1991,17300000000.0,3080000.0,12000.0,3.16,,,,,,,,,
Liberia,1991,,2000000.0,657.0,0.194,,,,,,,,,
Libya,1991,,4650000.0,10100.0,7.97,,,,,,,,,
St. Lucia,1991,1260000000.0,142000.0,12400.0,1.06,,,,,,,,,
Sri Lanka,1991,23700000000.0,17700000.0,4140.0,0.288,,,,,,,,,
Lesotho,1991,1110000000.0,1780000.0,1460.0,0.891,,,,,,,,,
Lithuania,1991,,3690000.0,13000.0,5.75,,,,,,,,,
Luxembourg,1991,27900000000.0,391000.0,76300.0,31.2,,,,,,,,,
Latvia,1991,,2620000.0,10400.0,5.38,,,,,,,,,
Morocco,1991,40500000000.0,25700000.0,3870.0,0.994,,,,,,,,,
Moldova,1991,,4380000.0,8630.0,4.8,,,,,,,,,
Madagascar,1991,6150000000.0,12300000.0,1660.0,0.0798,,,,,,,,,
Maldives,1991,,236000.0,9470.0,0.978,,,,,,,,,
Mexico,1991,676000000000.0,87100000.0,15600.0,3.82,,,,,,,,,
Marshall Islands,1991,149000000.0,49200.0,3400.0,1.56,,,,,,,,,
North Macedonia,1991,6390000000.0,1990000.0,10000.0,5.55,,,,,,,,,
Mali,1991,4540000000.0,8850000.0,1460.0,0.0507,,,,,,,,,
Malta,1991,3970000000.0,368000.0,17300.0,6.27,,,,,,,,,
Myanmar,1991,8050000000.000001,42400000.0,581.0,0.114,,,,,,,,,
Montenegro,1991,,617000.0,10300.0,2.4,,,,,,,,,
Mongolia,1991,3170000000.0,2240000.0,2140.0,4.9,,,,,,,,,
Mozambique,1991,2820000000.0,13800000.0,437.0,0.0726,,,,,,,,,
Mauritania,1991,2910000000.0,2140000.0,4480.0,0.423,,,,,,,,,
Mauritius,1991,4380000000.0,1080000.0,8680.0,1.58,,,,,,,,,
Malawi,1991,2360000000.0,9690000.0,932.0,0.0811,,,,,,,,,
Malaysia,1991,89000000000.0,19000000.0,11700.0,3.92,,,,,,,,,
Namibia,1991,4540000000.0,1520000.0,6510.0,0.759,,,,,,,,,
Niger,1991,3920000000.0,8570000.0,1070.0,0.0618,,,,,,,,,
Nigeria,1991,159000000000.0,100000000.0,2090.0,0.462,,,,,,,,,
Nicaragua,1991,5260000000.0,4360000.0,3310.0,0.544,,,,,,,,,
Netherlands,1991,485000000000.0,15200000.0,37400.0,11.3,,,,,,,,,
Norway,1991,225000000000.0,4290000.0,44500.0,8.1,,,,,,,,,
Nepal,1991,9160000000.0,19900000.0,1700.0,0.0648,,,,,,,,,
Nauru,1991,,10000.0,17000.0,12.1,,,,,,,,,
New Zealand,1991,87900000000.0,3500000.0,26500.0,8.03,,,,,,,,,
Oman,1991,33700000000.000004,1980000.0,31900.0,6.0,,,,,,,,,
Pakistan,1991,113000000000.0,114000000.0,3120.0,0.633,,,,,,,,,
Panama,1991,15000000000.0,2580000.0,12200.0,1.64,,,,,,,,,
Peru,1991,60600000000.0,23000000.0,5130.0,0.885,,,,,,,,,
Philippines,1991,107000000000.0,65000000.0,4010.0,0.743,,,,,,,,,
Palau,1991,,15900.0,14800.0,12.5,,,,,,,,,
Papua New Guinea,1991,9200000000.0,4840000.0,2900.0,0.453,,,,,,,,,
Poland,1991,186000000000.0,38200000.0,10700.0,9.55,,,,,,,,,
Portugal,1991,153000000000.0,9950000.0,24900.0,5.18,,,,,,,,,
Paraguay,1991,17200000000.0,4450000.0,8480.0,0.581,,,,,,,,,
Qatar,1991,,495000.0,63400.0,54.5,,,,,,,,,
Romania,1991,92100000000.0,23400000.0,10800.0,5.6,,,,,,,,,
Rwanda,1991,2800000000.0,6700000.0,1050.0,0.0715,,,,,,,,,
